wojewodztwo,powiat_miasto,liczba_przypadkow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
warmiñsko-mazurskie,braniewski,0,0,0,0,0,2,0,32,13,0,13,0,t2802,2021-06-30
warmiñsko-mazurskie,dzia³dowski,0,0,0,0,0,1,0,48,67,0,67,0,t2803,2021-06-30
warmiñsko-mazurskie,elbl¹ski,0,0,0,0,0,2,1,61,34,0,34,0,t2804,2021-06-30
warmiñsko-mazurskie,e³cki,0,0,0,0,0,1,2,99,93,0,91,2,t2805,2021-06-30
warmiñsko-mazurskie,gi¿ycki,0,0,1,0,1,3,0,47,40,0,40,0,t2806,2021-06-30
warmiñsko-mazurskie,i³awski,0,0,0,0,0,5,1,121,55,0,55,0,t2807,2021-06-30
warmiñsko-mazurskie,kêtrzyñski,1,0.16,0,0,0,3,0,53,49,1,47,1,t2808,2021-06-30
warmiñsko-mazurskie,lidzbarski,0,0,0,0,0,2,0,35,31,0,31,0,t2809,2021-06-30
warmiñsko-mazurskie,mr¹gowski,1,0.20,0,0,0,2,0,73,36,1,35,0,t2810,2021-06-30
warmiñsko-mazurskie,nidzicki,1,0.31,0,0,0,1,0,33,37,1,36,0,t2811,2021-06-30
warmiñsko-mazurskie,nowomiejski,0,0,0,0,0,2,0,62,46,0,46,0,t2812,2021-06-30
warmiñsko-mazurskie,olecki,0,0,0,0,0,2,1,44,30,0,30,0,t2813,2021-06-30
warmiñsko-mazurskie,olsztyñski,0,0,0,0,0,6,0,162,150,0,150,0,t2814,2021-06-30
warmiñsko-mazurskie,ostródzki,0,0,0,0,0,2,0,100,118,0,118,0,t2815,2021-06-30
warmiñsko-mazurskie,piski,0,0,0,0,0,3,5,52,46,0,46,0,t2816,2021-06-30
warmiñsko-mazurskie,szczycieñski,0,0,0,0,0,2,0,51,65,0,65,0,t2817,2021-06-30
warmiñsko-mazurskie,go³dapski,0,0,1,1,0,0,0,18,17,0,17,0,t2818,2021-06-30
warmiñsko-mazurskie,wêgorzewski,0,0,0,0,0,3,0,17,15,0,15,0,t2819,2021-06-30
warmiñsko-mazurskie,Elbl¹g,0,0,0,0,0,2,1,148,97,0,97,0,t2861,2021-06-30
warmiñsko-mazurskie,Olsztyn,0,0,0,0,0,15,0,206,207,0,207,0,t2862,2021-06-30
wielkopolskie,chodzieski,0,0,0,0,0,0,0,58,28,0,28,0,t3001,2021-06-30
wielkopolskie,czarnkowsko-trzcianecki,0,0,0,0,0,1,0,78,28,0,27,1,t3002,2021-06-30
wielkopolskie,gnieŸnieñski,1,0.07,0,0,0,2,0,209,93,1,92,0,t3003,2021-06-30
wielkopolskie,gostyñski,0,0,0,0,0,2,0,64,55,0,55,0,t3004,2021-06-30
wielkopolskie,grodziski,1,0.19,0,0,0,2,1,90,36,1,35,0,t3005,2021-06-30
wielkopolskie,jarociñski,0,0,0,0,0,4,0,156,40,0,40,0,t3006,2021-06-30
wielkopolskie,kaliski,0,0,0,0,0,2,0,258,48,0,48,0,t3007,2021-06-30
wielkopolskie,kêpiñski,0,0,0,0,0,0,0,145,48,0,48,0,t3008,2021-06-30
wielkopolskie,kolski,1,0.12,0,0,0,0,1,60,53,2,49,2,t3009,2021-06-30
wielkopolskie,koniñski,0,0,0,0,0,3,0,128,118,0,118,0,t3010,2021-06-30
wielkopolskie,koœciañski,0,0,0,0,0,4,0,86,63,0,63,0,t3011,2021-06-30
wielkopolskie,krotoszyñski,0,0,0,0,0,2,1,90,41,0,41,0,t3012,2021-06-30
wielkopolskie,leszczyñski,0,0,0,0,0,1,0,79,34,0,34,0,t3013,2021-06-30
wielkopolskie,miêdzychodzki,0,0,0,0,0,1,0,55,25,0,25,0,t3014,2021-06-30
wielkopolskie,nowotomyski,0,0,0,0,0,4,0,311,54,1,53,0,t3015,2021-06-30
wielkopolskie,obornicki,0,0,0,0,0,0,0,47,35,1,34,0,t3016,2021-06-30
wielkopolskie,ostrowski,0,0,1,0,1,6,0,217,119,0,118,1,t3017,2021-06-30
wielkopolskie,ostrzeszowski,0,0,0,0,0,0,0,193,39,0,38,1,t3018,2021-06-30
wielkopolskie,pilski,0,0,0,0,0,0,0,138,93,0,93,0,t3019,2021-06-30
wielkopolskie,pleszewski,0,0,0,0,0,0,0,114,36,0,36,0,t3020,2021-06-30
wielkopolskie,poznañski,0,0,0,0,0,37,2,890,358,1,357,0,t3021,2021-06-30
wielkopolskie,rawicki,0,0,0,0,0,0,0,30,73,0,73,0,t3022,2021-06-30
wielkopolskie,s³upecki,0,0,0,0,0,0,0,45,16,0,16,0,t3023,2021-06-30
wielkopolskie,szamotulski,0,0,0,0,0,3,0,186,75,0,75,0,t3024,2021-06-30
wielkopolskie,œredzki,1,0.17,0,0,0,2,0,181,36,1,35,0,t3025,2021-06-30
wielkopolskie,œremski,0,0,1,0,1,2,0,65,30,1,29,0,t3026,2021-06-30
wielkopolskie,turecki,0,0,0,0,0,0,0,112,77,0,77,0,t3027,2021-06-30
wielkopolskie,w¹growiecki,0,0,0,0,0,4,0,34,47,0,47,0,t3028,2021-06-30
wielkopolskie,wolsztyñski,0,0,0,0,0,7,0,170,50,0,49,1,t3029,2021-06-30
wielkopolskie,wrzesiñski,0,0,0,0,0,6,0,124,50,0,50,0,t3030,2021-06-30
wielkopolskie,z³otowski,0,0,0,0,0,2,0,57,50,0,50,0,t3031,2021-06-30
wielkopolskie,Kalisz,1,0.10,0,0,0,5,0,176,79,1,77,1,t3061,2021-06-30
wielkopolskie,Konin,1,0.14,0,0,0,2,1,74,64,1,63,0,t3062,2021-06-30
wielkopolskie,Leszno,0,0,0,0,0,2,5,130,53,0,53,0,t3063,2021-06-30
wielkopolskie,Poznañ,4,0.07,0,0,0,43,2,1632,535,5,526,4,t3064,2021-06-30
zachodniopomorskie,bia³ogardzki,0,0,0,0,0,0,0,53,35,0,35,0,t3201,2021-06-30
zachodniopomorskie,choszczeñski,0,0,0,0,0,1,0,40,23,0,23,0,t3202,2021-06-30
zachodniopomorskie,drawski,0,0,0,0,0,1,0,35,38,0,38,0,t3203,2021-06-30
zachodniopomorskie,goleniowski,0,0,0,0,0,5,1,130,70,0,69,1,t3204,2021-06-30
zachodniopomorskie,gryficki,0,0,0,0,0,0,0,202,46,0,46,0,t3205,2021-06-30
zachodniopomorskie,gryfiñski,0,0,0,0,0,1,0,73,164,0,164,0,t3206,2021-06-30
zachodniopomorskie,kamieñski,0,0,0,0,0,3,0,111,25,0,25,0,t3207,2021-06-30
zachodniopomorskie,ko³obrzeski,0,0,0,0,0,4,0,168,56,0,56,0,t3208,2021-06-30
zachodniopomorskie,koszaliñski,0,0,0,0,0,2,1,112,71,0,71,0,t3209,2021-06-30
zachodniopomorskie,myœliborski,0,0,0,0,0,0,0,48,73,0,73,0,t3210,2021-06-30
zachodniopomorskie,policki,0,0,0,0,0,6,0,139,53,0,53,0,t3211,2021-06-30
zachodniopomorskie,pyrzycki,0,0,0,0,0,1,0,22,40,0,39,1,t3212,2021-06-30
zachodniopomorskie,s³awieñski,0,0,0,0,0,12,1,82,55,0,55,0,t3213,2021-06-30
zachodniopomorskie,stargardzki,0,0,0,0,0,8,0,76,90,0,88,2,t3214,2021-06-30
zachodniopomorskie,szczecinecki,0,0,0,0,0,8,0,85,52,0,52,0,t3215,2021-06-30
zachodniopomorskie,œwidwiñski,0,0,0,0,0,1,0,57,38,0,38,0,t3216,2021-06-30
zachodniopomorskie,wa³ecki,0,0,0,0,0,4,1,34,40,0,40,0,t3217,2021-06-30
zachodniopomorskie,³obeski,0,0,0,0,0,4,0,17,17,0,17,0,t3218,2021-06-30
zachodniopomorskie,Koszalin,0,0,0,0,0,6,0,145,101,0,101,0,t3261,2021-06-30
zachodniopomorskie,Szczecin,6,0.15,1,0,1,24,2,798,376,7,369,0,t3262,2021-06-30
zachodniopomorskie,Œwinoujœcie,0,0,0,0,0,39,0,140,87,0,87,0,t3263,2021-06-30
Ca³y kraj,Ca³y kraj,96,0.03,21,8,13,1849,170,84100,42386,151,42148,87,t0000,2021-07-01
dolnoœl¹skie,boles³awiecki,0,0,0,0,0,4,1,242,110,0,109,1,t0201,2021-07-01
dolnoœl¹skie,dzier¿oniowski,0,0,0,0,0,4,1,132,99,1,98,0,t0202,2021-07-01
dolnoœl¹skie,g³ogowski,0,0,0,0,0,2,0,143,71,0,71,0,t0203,2021-07-01
dolnoœl¹skie,górowski,0,0,0,0,0,1,0,49,27,0,27,0,t0204,2021-07-01
dolnoœl¹skie,jaworski,0,0,0,0,0,4,0,69,35,0,35,0,t0205,2021-07-01
dolnoœl¹skie,jeleniogórski,0,0,0,0,0,1,0,126,45,0,45,0,t0206,2021-07-01
dolnoœl¹skie,kamiennogórski,0,0,0,0,0,5,0,69,31,0,31,0,t0207,2021-07-01
dolnoœl¹skie,k³odzki,0,0,0,0,0,14,1,219,100,0,100,0,t0208,2021-07-01
dolnoœl¹skie,legnicki,0,0,0,0,0,1,0,185,47,0,47,0,t0209,2021-07-01
dolnoœl¹skie,lubañski,0,0,0,0,0,3,0,85,31,0,31,0,t0210,2021-07-01
dolnoœl¹skie,lubiñski,0,0,0,0,0,4,1,143,104,0,104,0,t0211,2021-07-01
dolnoœl¹skie,lwówecki,0,0,0,0,0,11,0,54,59,0,59,0,t0212,2021-07-01
dolnoœl¹skie,milicki,0,0,0,0,0,1,0,88,10,0,10,0,t0213,2021-07-01
dolnoœl¹skie,oleœnicki,0,0,1,1,0,7,1,211,81,1,80,0,t0214,2021-07-01
dolnoœl¹skie,o³awski,0,0,0,0,0,4,0,278,74,0,74,0,t0215,2021-07-01
dolnoœl¹skie,polkowicki,0,0,0,0,0,2,1,78,55,0,55,0,t0216,2021-07-01
dolnoœl¹skie,strzeliñski,0,0,0,0,0,1,1,43,37,0,37,0,t0217,2021-07-01
dolnoœl¹skie,œredzki,0,0,0,0,0,4,0,146,50,0,50,0,t0218,2021-07-01
dolnoœl¹skie,œwidnicki,0,0,0,0,0,5,1,348,125,0,125,0,t0219,2021-07-01
dolnoœl¹skie,trzebnicki,0,0,0,0,0,6,0,280,77,0,77,0,t0220,2021-07-01
dolnoœl¹skie,wa³brzyski,0,0,0,0,0,2,0,46,54,0,54,0,t0221,2021-07-01
dolnoœl¹skie,wo³owski,0,0,0,0,0,1,0,98,38,0,38,0,t0222,2021-07-01
dolnoœl¹skie,wroc³awski,0,0,0,0,0,44,0,618,250,0,250,0,t0223,2021-07-01
dolnoœl¹skie,z¹bkowicki,0,0,0,0,0,2,1,70,53,0,53,0,t0224,2021-07-01
dolnoœl¹skie,zgorzelecki,1,0.11,0,0,0,2,0,126,31,1,30,0,t0225,2021-07-01
dolnoœl¹skie,z³otoryjski,0,0,0,0,0,0,0,51,21,0,21,0,t0226,2021-07-01
dolnoœl¹skie,Jelenia Góra,0,0,0,0,0,9,1,147,74,0,74,0,t0261,2021-07-01
dolnoœl¹skie,Legnica,0,0,0,0,0,3,1,339,87,2,85,0,t0262,2021-07-01
dolnoœl¹skie,Wroc³aw,4,0.06,0,0,0,38,6,2947,880,4,873,3,t0264,2021-07-01
dolnoœl¹skie,Wa³brzych,0,0,0,0,0,1,1,124,129,0,128,1,t0265,2021-07-01
kujawsko-pomorskie,aleksandrowski,0,0,0,0,0,1,0,64,54,0,54,0,t0401,2021-07-01
kujawsko-pomorskie,brodnicki,0,0,0,0,0,0,1,90,67,0,67,0,t0402,2021-07-01
kujawsko-pomorskie,bydgoski,1,0.08,0,0,0,6,0,148,98,1,97,0,t0403,2021-07-01
kujawsko-pomorskie,che³miñski,0,0,0,0,0,2,0,78,64,0,64,0,t0404,2021-07-01
kujawsko-pomorskie,golubsko-dobrzyñski,0,0,0,0,0,1,0,30,27,0,27,0,t0405,2021-07-01
kujawsko-pomorskie,grudzi¹dzki,0,0,0,0,0,0,0,36,34,0,34,0,t0406,2021-07-01
kujawsko-pomorskie,inowroc³awski,2,0.13,0,0,0,12,0,201,67,2,65,0,t0407,2021-07-01
kujawsko-pomorskie,lipnowski,0,0,0,0,0,2,0,85,41,0,41,0,t0408,2021-07-01
kujawsko-pomorskie,mogileñski,0,0,0,0,0,2,0,53,35,0,34,1,t0409,2021-07-01
kujawsko-pomorskie,nakielski,1,0.12,0,0,0,2,1,67,66,1,63,2,t0410,2021-07-01
kujawsko-pomorskie,radziejowski,0,0,0,0,0,1,0,40,15,0,15,0,t0411,2021-07-01
kujawsko-pomorskie,rypiñski,0,0,0,0,0,1,0,24,53,0,53,0,t0412,2021-07-01
kujawsko-pomorskie,sêpoleñski,0,0,0,0,0,2,0,36,21,0,21,0,t0413,2021-07-01
kujawsko-pomorskie,œwiecki,0,0,0,0,0,6,1,115,175,1,173,1,t0414,2021-07-01
kujawsko-pomorskie,toruñski,0,0,0,0,0,7,1,129,95,0,95,0,t0415,2021-07-01
kujawsko-pomorskie,tucholski,0,0,0,0,0,1,0,48,45,0,45,0,t0416,2021-07-01
kujawsko-pomorskie,w¹brzeski,0,0,0,0,0,0,0,25,21,0,21,0,t0417,2021-07-01
kujawsko-pomorskie,w³oc³awski,0,0,0,0,0,2,0,69,39,0,39,0,t0418,2021-07-01
kujawsko-pomorskie,¿niñski,0,0,0,0,0,4,0,61,51,0,51,0,t0419,2021-07-01
kujawsko-pomorskie,Bydgoszcz,0,0,0,0,0,22,2,688,267,0,265,2,t0461,2021-07-01
kujawsko-pomorskie,Grudzi¹dz,0,0,0,0,0,6,0,84,75,0,75,0,t0462,2021-07-01
kujawsko-pomorskie,Toruñ,1,0.05,0,0,0,10,0,265,197,1,196,0,t0463,2021-07-01
kujawsko-pomorskie,W³oc³awek,0,0,0,0,0,4,0,110,61,0,61,0,t0464,2021-07-01
lubelskie,bialski,1,0.09,0,0,0,7,2,206,116,1,115,0,t0601,2021-07-01
lubelskie,bi³gorajski,0,0,0,0,0,4,0,290,83,0,83,0,t0602,2021-07-01
lubelskie,che³mski,0,0,0,0,0,1,1,88,73,0,73,0,t0603,2021-07-01
lubelskie,hrubieszowski,0,0,0,0,0,2,0,45,64,0,63,1,t0604,2021-07-01
lubelskie,janowski,0,0,0,0,0,6,0,38,31,0,30,1,t0605,2021-07-01
lubelskie,krasnostawski,1,0.16,0,0,0,1,1,53,49,1,48,0,t0606,2021-07-01
lubelskie,kraœnicki,0,0,0,0,0,1,0,278,73,0,73,0,t0607,2021-07-01
lubelskie,lubartowski,0,0,0,0,0,4,0,164,64,0,64,0,t0608,2021-07-01
lubelskie,lubelski,1,0.06,0,0,0,7,0,289,161,1,159,1,t0609,2021-07-01
lubelskie,³êczyñski,0,0,1,0,1,0,0,110,57,1,56,0,t0610,2021-07-01
lubelskie,³ukowski,0,0,0,0,0,3,0,122,75,0,75,0,t0611,2021-07-01
lubelskie,opolski,0,0,0,0,0,1,0,360,43,0,43,0,t0612,2021-07-01
lubelskie,parczewski,0,0,0,0,0,1,0,33,32,0,32,0,t0613,2021-07-01
lubelskie,pu³awski,1,0.09,0,0,0,12,0,260,106,2,104,0,t0614,2021-07-01
lubelskie,radzyñski,0,0,0,0,0,1,0,43,58,0,58,0,t0615,2021-07-01
lubelskie,rycki,0,0,0,0,0,1,0,56,57,0,57,0,t0616,2021-07-01
lubelskie,œwidnicki,0,0,0,0,0,7,0,63,86,0,85,1,t0617,2021-07-01
lubelskie,tomaszowski,0,0,0,0,0,3,1,111,73,0,73,0,t0618,2021-07-01
lubelskie,w³odawski,0,0,0,0,0,0,1,46,29,0,29,0,t0619,2021-07-01
lubelskie,zamojski,0,0,0,0,0,3,0,95,92,0,92,0,t0620,2021-07-01
lubelskie,Bia³a Podlaska,0,0,0,0,0,6,0,143,59,0,59,0,t0661,2021-07-01
lubelskie,Che³m,0,0,1,0,1,5,0,62,71,0,71,0,t0662,2021-07-01
lubelskie,Lublin,2,0.06,0,0,0,14,1,595,520,2,518,0,t0663,2021-07-01
lubelskie,Zamoœæ,0,0,0,0,0,1,0,63,48,0,48,0,t0664,2021-07-01
lubuskie,gorzowski,0,0,0,0,0,3,0,132,65,0,65,0,t0801,2021-07-01
lubuskie,kroœnieñski,0,0,0,0,0,6,0,83,51,0,51,0,t0802,2021-07-01
lubuskie,miêdzyrzecki,0,0,0,0,0,2,0,145,62,0,61,1,t0803,2021-07-01
lubuskie,nowosolski,0,0,0,0,0,2,0,119,100,0,99,1,t0804,2021-07-01
lubuskie,s³ubicki,0,0,0,0,0,1,0,107,35,0,35,0,t0805,2021-07-01
lubuskie,strzelecko-drezdenecki,0,0,0,0,0,6,0,33,65,1,64,0,t0806,2021-07-01
lubuskie,sulêciñski,0,0,0,0,0,0,2,57,26,0,26,0,t0807,2021-07-01
lubuskie,œwiebodziñski,0,0,2,2,0,0,0,134,60,0,60,0,t0808,2021-07-01
lubuskie,zielonogórski,0,0,0,0,0,2,0,120,55,1,53,1,t0809,2021-07-01
lubuskie,¿agañski,0,0,0,0,0,2,0,63,76,0,76,0,t0810,2021-07-01
lubuskie,¿arski,2,0.21,0,0,0,2,0,129,99,2,97,0,t0811,2021-07-01
lubuskie,wschowski,0,0,0,0,0,2,0,57,40,0,40,0,t0812,2021-07-01
lubuskie,Gorzów Wielkopolski,0,0,0,0,0,4,0,303,144,0,143,1,t0861,2021-07-01
lubuskie,Zielona Góra,0,0,0,0,0,9,0,470,122,0,122,0,t0862,2021-07-01
³ódzkie,be³chatowski,0,0,0,0,0,11,0,185,103,1,101,1,t1001,2021-07-01
³ódzkie,kutnowski,0,0,0,0,0,9,0,127,102,0,102,0,t1002,2021-07-01
³ódzkie,³aski,0,0,0,0,0,8,0,60,52,0,52,0,t1003,2021-07-01
³ódzkie,³êczycki,0,0,0,0,0,2,0,187,52,1,51,0,t1004,2021-07-01
³ódzkie,³owicki,0,0,0,0,0,4,0,208,95,0,95,0,t1005,2021-07-01
³ódzkie,³ódzki wschodni,0,0,0,0,0,19,0,227,96,0,96,0,t1006,2021-07-01
³ódzkie,opoczyñski,0,0,0,0,0,2,1,27,55,0,55,0,t1007,2021-07-01
³ódzkie,pabianicki,0,0,0,0,0,32,0,254,164,0,164,0,t1008,2021-07-01
³ódzkie,pajêczañski,0,0,0,0,0,2,0,140,58,0,58,0,t1009,2021-07-01
³ódzkie,piotrkowski,0,0,0,0,0,1,0,142,56,0,56,0,t1010,2021-07-01
³ódzkie,poddêbicki,0,0,0,0,0,2,1,73,50,0,50,0,t1011,2021-07-01
³ódzkie,radomszczañski,0,0,0,0,0,2,3,190,124,0,124,0,t1012,2021-07-01
³ódzkie,rawski,0,0,0,0,0,3,0,792,48,0,48,0,t1013,2021-07-01
³ódzkie,sieradzki,0,0,0,0,0,2,2,178,98,0,98,0,t1014,2021-07-01
³ódzkie,skierniewicki,0,0,0,0,0,1,0,119,22,0,22,0,t1015,2021-07-01
³ódzkie,tomaszowski,0,0,0,0,0,6,0,255,122,2,120,0,t1016,2021-07-01
³ódzkie,wieluñski,0,0,0,0,0,2,0,127,60,0,60,0,t1017,2021-07-01
³ódzkie,wieruszowski,0,0,0,0,0,0,2,67,33,0,33,0,t1018,2021-07-01
³ódzkie,zduñskowolski,0,0,0,0,0,16,1,70,62,0,62,0,t1019,2021-07-01
³ódzkie,zgierski,0,0,0,0,0,12,1,403,194,0,194,0,t1020,2021-07-01
³ódzkie,brzeziñski,0,0,0,0,0,5,0,85,37,0,37,0,t1021,2021-07-01
³ódzkie,£ódŸ,1,0.01,0,0,0,131,5,2695,1078,2,1072,4,t1061,2021-07-01
³ódzkie,Piotrków Trybunalski,0,0,0,0,0,6,0,187,58,0,58,0,t1062,2021-07-01
³ódzkie,Skierniewice,0,0,0,0,0,0,1,124,51,0,51,0,t1063,2021-07-01
ma³opolskie,bocheñski,0,0,0,0,0,2,1,147,116,1,115,0,t1201,2021-07-01
ma³opolskie,brzeski,0,0,0,0,0,4,1,105,97,0,97,0,t1202,2021-07-01
ma³opolskie,chrzanowski,0,0,0,0,0,10,1,119,77,0,76,1,t1203,2021-07-01
ma³opolskie,d¹browski,1,0.17,0,0,0,2,0,90,59,1,58,0,t1204,2021-07-01
ma³opolskie,gorlicki,0,0,0,0,0,2,0,104,153,0,152,1,t1205,2021-07-01
ma³opolskie,krakowski,0,0,0,0,0,13,1,604,309,1,308,0,t1206,2021-07-01
ma³opolskie,limanowski,0,0,0,0,0,3,0,134,119,1,118,0,t1207,2021-07-01
ma³opolskie,miechowski,0,0,0,0,0,0,0,44,20,0,20,0,t1208,2021-07-01
ma³opolskie,myœlenicki,1,0.08,1,1,0,10,1,233,123,2,121,0,t1209,2021-07-01
ma³opolskie,nowos¹decki,0,0,0,0,0,2,0,185,155,0,155,0,t1210,2021-07-01
ma³opolskie,nowotarski,0,0,0,0,0,5,0,305,230,1,226,3,t1211,2021-07-01
ma³opolskie,olkuski,0,0,0,0,0,3,1,100,88,0,86,2,t1212,2021-07-01
ma³opolskie,oœwiêcimski,0,0,0,0,0,1,0,220,99,0,99,0,t1213,2021-07-01
ma³opolskie,proszowicki,0,0,0,0,0,0,0,82,27,0,27,0,t1214,2021-07-01
ma³opolskie,suski,0,0,0,0,0,2,0,112,83,0,83,0,t1215,2021-07-01
ma³opolskie,tarnowski,0,0,0,0,0,7,1,210,162,0,161,1,t1216,2021-07-01
ma³opolskie,tatrzañski,0,0,0,0,0,1,0,223,72,0,71,1,t1217,2021-07-01
ma³opolskie,wadowicki,1,0.06,0,0,0,6,1,165,126,2,123,1,t1218,2021-07-01
ma³opolskie,wielicki,1,0.08,0,0,0,9,0,230,129,1,128,0,t1219,2021-07-01
ma³opolskie,Kraków,3,0.04,2,2,0,47,11,2163,879,4,871,4,t1261,2021-07-01
ma³opolskie,Nowy S¹cz,0,0,0,0,0,3,1,111,79,0,78,1,t1262,2021-07-01
ma³opolskie,Tarnów,0,0,0,0,0,1,1,135,96,0,96,0,t1263,2021-07-01
mazowieckie,bia³obrzeski,0,0,0,0,0,1,0,600,32,0,31,1,t1401,2021-07-01
mazowieckie,ciechanowski,0,0,0,0,0,2,0,78,53,0,53,0,t1402,2021-07-01
mazowieckie,garwoliñski,0,0,0,0,0,4,0,146,71,0,71,0,t1403,2021-07-01
mazowieckie,gostyniñski,0,0,0,0,0,0,0,90,23,0,23,0,t1404,2021-07-01
mazowieckie,grodziski,0,0,0,0,0,3,0,367,98,0,98,0,t1405,2021-07-01
mazowieckie,grójecki,0,0,0,0,0,4,1,4470,148,0,148,0,t1406,2021-07-01
mazowieckie,kozienicki,0,0,0,0,0,0,0,229,63,0,63,0,t1407,2021-07-01
mazowieckie,legionowski,0,0,0,0,0,10,4,326,128,0,128,0,t1408,2021-07-01
mazowieckie,lipski,0,0,0,0,0,1,0,49,30,0,30,0,t1409,2021-07-01
mazowieckie,³osicki,0,0,0,0,0,5,1,83,22,0,21,1,t1410,2021-07-01
mazowieckie,makowski,0,0,0,0,0,3,0,34,29,0,29,0,t1411,2021-07-01
mazowieckie,miñski,0,0,0,0,0,11,2,283,153,0,153,0,t1412,2021-07-01
mazowieckie,m³awski,0,0,0,0,0,2,0,201,69,0,69,0,t1413,2021-07-01
mazowieckie,nowodworski,0,0,0,0,0,2,0,232,51,0,51,0,t1414,2021-07-01
mazowieckie,ostro³êcki,1,0.11,0,0,0,9,0,99,53,1,52,0,t1415,2021-07-01
mazowieckie,ostrowski,0,0,0,0,0,2,0,81,61,0,60,1,t1416,2021-07-01
mazowieckie,otwocki,0,0,0,0,0,4,0,381,106,0,106,0,t1417,2021-07-01
mazowieckie,piaseczyñski,0,0,1,0,1,10,0,1302,248,0,248,0,t1418,2021-07-01
mazowieckie,p³ocki,0,0,0,0,0,3,0,183,80,0,80,0,t1419,2021-07-01
mazowieckie,p³oñski,1,0.12,0,0,0,3,0,845,62,1,61,0,t1420,2021-07-01
mazowieckie,pruszkowski,0,0,1,0,1,6,2,988,221,0,220,1,t1421,2021-07-01
mazowieckie,przasnyski,0,0,0,0,0,1,0,33,45,0,45,0,t1422,2021-07-01
mazowieckie,przysuski,0,0,0,0,0,0,0,90,38,0,38,0,t1423,2021-07-01
mazowieckie,pu³tuski,0,0,0,0,0,0,0,92,24,1,23,0,t1424,2021-07-01
mazowieckie,radomski,0,0,0,0,0,5,0,368,155,0,155,0,t1425,2021-07-01
mazowieckie,siedlecki,0,0,0,0,0,6,0,245,51,0,51,0,t1426,2021-07-01
mazowieckie,sierpecki,0,0,0,0,0,1,0,43,33,0,33,0,t1427,2021-07-01
mazowieckie,sochaczewski,0,0,0,0,0,18,0,353,65,0,65,0,t1428,2021-07-01
mazowieckie,soko³owski,0,0,0,0,0,3,0,74,46,0,46,0,t1429,2021-07-01
mazowieckie,szyd³owiecki,0,0,0,0,0,0,0,45,34,0,34,0,t1430,2021-07-01
mazowieckie,warszawski zachodni,1,0.08,1,1,0,1,0,552,133,1,131,1,t1432,2021-07-01
mazowieckie,wêgrowski,1,0.15,0,0,0,1,0,78,30,1,29,0,t1433,2021-07-01
mazowieckie,wo³omiñski,0,0,0,0,0,14,0,770,218,0,217,1,t1434,2021-07-01
mazowieckie,wyszkowski,0,0,0,0,0,1,0,88,26,0,26,0,t1435,2021-07-01
mazowieckie,zwoleñski,0,0,0,0,0,9,0,72,38,0,38,0,t1436,2021-07-01
mazowieckie,¿uromiñski,0,0,1,0,1,1,0,25,25,0,25,0,t1437,2021-07-01
mazowieckie,¿yrardowski,0,0,0,0,0,2,0,345,70,0,70,0,t1438,2021-07-01
mazowieckie,Ostro³êka,3,0.58,0,0,0,1,0,67,46,3,43,0,t1461,2021-07-01
mazowieckie,P³ock,0,0,0,0,0,6,2,257,126,0,126,0,t1462,2021-07-01
mazowieckie,Radom,0,0,0,0,0,23,1,364,252,0,252,0,t1463,2021-07-01
mazowieckie,Siedlce,1,0.13,1,0,1,14,0,150,91,1,90,0,t1464,2021-07-01
mazowieckie,Warszawa,10,0.06,0,0,0,83,13,8303,2517,12,2501,4,t1465,2021-07-01
opolskie,brzeski,0,0,0,0,0,2,0,102,68,0,68,0,t1601,2021-07-01
opolskie,g³ubczycki,0,0,0,0,0,0,0,56,29,0,29,0,t1602,2021-07-01
opolskie,kêdzierzyñsko-kozielski,1,0.11,0,0,0,3,0,84,54,1,53,0,t1603,2021-07-01
opolskie,kluczborski,0,0,0,0,0,4,0,68,44,0,44,0,t1604,2021-07-01
opolskie,krapkowicki,0,0,0,0,0,2,0,55,36,0,36,0,t1605,2021-07-01
opolskie,namys³owski,0,0,0,0,0,0,0,128,38,0,38,0,t1606,2021-07-01
opolskie,nyski,1,0.07,0,0,0,7,0,170,154,1,152,1,t1607,2021-07-01
opolskie,oleski,0,0,0,0,0,3,0,53,45,0,45,0,t1608,2021-07-01
opolskie,opolski,1,0.08,0,0,0,3,0,192,104,2,102,0,t1609,2021-07-01
opolskie,prudnicki,0,0,0,0,0,1,1,43,54,0,54,0,t1610,2021-07-01
opolskie,strzelecki,0,0,0,0,0,2,1,82,49,0,49,0,t1611,2021-07-01
opolskie,Opole,0,0,1,0,1,2,0,942,150,0,150,0,t1661,2021-07-01
podkarpackie,bieszczadzki,0,0,0,0,0,0,0,39,18,0,18,0,t1801,2021-07-01
podkarpackie,brzozowski,0,0,0,0,0,2,0,59,43,0,43,0,t1802,2021-07-01
podkarpackie,dêbicki,2,0.15,0,0,0,1,1,182,99,2,93,4,t1803,2021-07-01
podkarpackie,jaros³awski,0,0,0,0,0,2,0,204,125,0,125,0,t1804,2021-07-01
